shap_ndvi,shap_population_density,shap_building_density,shap_building_count,shap_road_density,shap_road_count,shap_water_coverage,cell_id,predicted_lst,observed_lst
-0.4779488070283277,1.1727053492090773,0.13636606630360018,0.019289832766291808,0.05439611932246903,0.03867632723702357,0.11728787734684053,36,40.07548708828747,40.713638
-0.7029747619704142,1.2232051946574638,0.14755465630632478,0.018793323475573907,0.17943589186766032,0.05311506121093522,0.11687396429356471,37,40.050717652971585,40.713638
-0.657390282769837,0.9819242795494857,0.12621877940459067,0.021005832292448963,0.13519255001825292,0.0662590661997492,0.13761617991039693,38,39.82554072773565,40.610001
-0.42896018517280676,0.9948211870589444,0.12581873998224427,0.026402303747320485,0.135039026859626,0.020677061407363004,0.13091424303791954,39,40.01942670005116,41.546364
-0.47231842571376575,1.2000676155998948,0.14627793364968242,0.02495193529680368,0.1490953455716736,0.09479181857476016,0.12049107668986869,40,40.278071622799416,40.826366
-0.4477562542338645,1.232443664018338,0.14744859423732756,0.025872587392506127,0.21677262448381135,0.09680862288184748,0.1217928581086332,41,40.40809702001911,40.826366
-0.6582745733956186,1.3161458205519903,0.1525981516949874,0.01727747173774216,0.20410568894111075,0.07557828522811712,0.12352224466840704,42,40.245667412557225,40.526363
-0.4043314748013225,1.329375774977099,0.14623816580842294,0.021373344693057607,0.20338086459633392,0.08158772784311905,0.12152297063685193,43,40.51386169688405,41.204544
-0.5842970942444403,0.9479725154431827,0.12736097655009596,0.02063564452451449,-0.056541749605161284,0.03624030589803367,0.11208125615230154,45,39.61816617784905,38.806366
-0.3000130331662243,1.0115618230255363,0.1539696811258725,0.016854856701494093,0.02830672061426206,0.059068964241581264,0.12612034523900803,46,40.11058368091204,39.929996
0.3393753163117595,0.7417772646339826,0.10587193823225628,-0.03129063600630898,0.03478289548212514,0.010972642238218748,0.1356301913295732,47,40.351833935352126,39.159092
0.4226971865941681,0.8451375504938048,-0.18594162059268726,0.02761251409893317,0.047922649906711676,-0.025329071941172766,0.12668945317372257,48,40.27350298486405,40.100906
0.32598124126020606,0.9698658114874212,0.36492336859438856,0.014558019551475688,0.10072859760125846,0.0071649672963793815,0.1358064912924099,49,40.93374282021408,40.100906
0.6476435027497691,0.6517575714467162,-0.22756378768569452,-0.13621028307539357,-0.036038147799339094,0.03175401336677733,0.11267999926710412,50,40.05873719140047,39.902729
0.39055471585336476,0.7501511556994112,-0.028214785590797455,-0.06599926175087496,0.0668029330580485,0.057882848134462865,0.11730937503918579,51,40.30320130357331,39.959091
0.40938579875415365,0.6383421009697839,0.06195914614067205,-0.02480832874153,-0.08220802092810357,0.022991038835751588,0.10739031921402319,52,40.147766377375234,39.180912
0.5659283049443733,0.5805776568171134,-0.26781512559259657,-0.04508679045354655,-0.08290089119108916,-0.09535036189159597,0.11856697990744981,53,39.78863409567063,38.922729
-0.5367649249348875,0.5683808706020929,0.1253995575358501,-0.023111419613941215,0.22485076784564761,0.043492725491572515,-0.7702854466310594,54,38.64667645342577,38.922729
-0.8827161304744292,0.5894237438176753,0.11428575116787387,-0.020618099504201733,-0.0988014201782898,0.008472200027097901,-1.1035125974698152,56,37.6212477705164,37.626362
-0.6236923148425155,1.1142135534597517,0.1381578411834309,0.018884422915404674,0.14057976712270065,0.052022283836664726,0.11563152807639154,57,39.970511404882366,37.626362
-0.7156290940720109,0.9691129091733105,0.12798471075453713,0.01589193578782866,-0.06902678393038007,0.02834625610141794,0.10923971876185637,58,39.48063397570708,38.851818
-0.7791201106052168,1.2056826175866122,0.17013391155919852,0.025938538247877365,0.03861562060015407,0.04796808422585667,0.12824244151060338,59,39.85217542625557,40.713638
-0.6892002964949763,1.1688828673569847,0.1525096280658207,0.020636715238384052,0.1747778652379535,0.04009502152290626,0.11817072641622187,60,40.00058685047379,40.713638
-0.5033547668764146,0.9475255116447712,0.1282090756355338,0.02451621259134688,-0.009504978888403707,0.0075266751080034135,0.1294426713007124,61,39.73907472364607,40.610001
-0.5407040164837318,0.9247800975680711,0.13011910035843932,0.029077454033921046,-0.04420143284587963,-0.03049557167868239,0.12604428651737692,62,39.60933424060003,40.610001
-0.46816461086426564,1.1764638413925619,0.14704045119560347,0.026259037068962994,0.17508837599378796,0.005364229896282398,0.11740721464534534,63,40.19417286245878,40.542725
-0.4144251314615286,1.2160147401278003,0.1628257753635821,0.03341119729084095,0.05755520731332808,0.03410841449222065,0.1329062477492622,64,40.237110774005984,40.826366
-0.5828845092088561,1.2602086090730995,0.143581807856167,0.016402768970207135,0.155813776290755,0.05749665987141018,0.12033249217323219,65,40.18566592815652,40.526363
